userName,score,content,thumbsUpCount,at,replyContent,reviewId
Um usuário do Google,1,Poderia ter mais coisas para fazer,0,2020-03-17 17:57:40,"Olá Yasmim tudo bem? Fizemos varias melhorias no aplicativo consegue nos ajudar testando a nova versão? A avaliação positiva nos ajuda com a divulgação do nosso trabalho e a sua ajuda é muito importante para nos. Obrigado.
Neste video mostra o passo a passo de como criar novas tarefas. https://www.youtube.com/watch?v=KEEH4igMEX4",2a59d21b-fbb0-4065-8f61-4bd085ad3392
Um usuário do Google,5,"Gostaria de agradecer pelo desenvolvimento do App, tem ajudado muito meu filho que é autista e precisa muito visualizar a rotina para se organizar. Nâo precisamos mais andar com pranchas e um monte de figuras impressas. Ñ tem na rotina, é só tirar a foto e acrescentar. Fácil de usar.",31,2020-03-11 22:20:24,Olá Gisele. Ficamos muito felizes em ler sua resenha. Estamos trabalhando para melhorar o Rotina Divertida cada vez mais. Se tiver sugestões de melhorias nos avise que ficaremos felizes em ajudar. Muito obrigado.,cede1f37-56fa-438d-b7c7-2d32ff89a116
Um usuário do Google,5,Ótimo,0,2020-03-05 01:18:05,,a2f9600f-424a-41d5-bee0-81b47418ff4c
Um usuário do Google,5,"Muito bom, gostando bastante!",0,2020-03-04 13:36:10,,6ef46e84-1cae-4df3-889f-ace7f3334b79
Um usuário do Google,5,Muito útil ...Amei o app,0,2020-02-29 01:09:03,,42bd88ce-be74-47f0-8aa9-f9f60fa8d882
Um usuário do Google,1,Tem como compartilhar com os filho para todos juntos olharem o app?,0,2020-02-16 19:02:37,Olá Annie tudo bem? Fizemos varias melhorias no aplicativo consegue nos ajudar testando a nova versão? A avaliação positiva nos ajuda com a divulgação do nosso trabalho e a sua ajuda é muito importante para nos. Obrigado.,bc76714e-ea5b-48b2-8bbe-b480d663c714
Um usuário do Google,4,"Eu achei muito eficaz, apesar que hoje que estou mexendo mais...eu já havia instalado faz tempo, mas não utilizei",7,2020-02-15 14:22:57,,daa147ec-927d-4091-95fa-1c8c34248b2f
Um usuário do Google,5,"Adoro, gostava que existisse também em Portugal, pois algumas expressões não usamos (exemplo tomar o café da manhã, nós usamos tomar o pequeno-almoço)!",7,2020-02-13 23:15:21,"Olá Vera obrigado pela sugestão vamos adicionar o suporte para o Português de Portugal. Encaminhei um email com todas a palavras se conseguir ajudar na tradução podemos publicar. Obrigado,",bc1d24d3-a899-46f1-a44f-c99b431e3401
Um usuário do Google,5,É ótimo recomendo 😍😍😍,0,2020-02-13 16:01:16,,baa439d7-cede-48c4-b811-c27406708e97
Um usuário do Google,1,Vou desinstalar pq nao consegui ai consegui colocar a foto mais nada,0,2020-02-10 01:07:15,Olá Jacqueline tudo bem? Fizemos varias melhorias no aplicativo consegue nos ajudar testando a nova versão? A avaliação positiva nos ajuda com a divulgação do nosso trabalho e a sua ajuda é muito importante para nos. Obrigado.,574b321f-f28a-42d2-a2d5-546e92732509
Um usuário do Google,5,Até agora estou adorando.,0,2020-02-07 23:12:38,,b4f25478-45fb-41f7-9799-38c6275d779b
Um usuário do Google,1,Nao consigo colocar a foto. Coloco a imagem ai qd clico em salvar pede pra colocar a imagem 😥😔 porisso dei estrela agora. Mais espero dar mais,0,2020-02-06 18:41:09,"Olá Natália. Em qual tela está dando erro? No cadastro de dependentes, tarefas ou pecs? Fico no aguardo de mais informações para ajudar. Obrigado.",8ea6eb05-59f6-4466-970e-93c7c33edfaa
Um usuário do Google,5,muito fácil de usar,0,2020-02-06 16:46:23,,97d805c8-f740-49e0-8a16-d6200d356705
Um usuário do Google,5,ótimo,0,2020-02-06 01:56:39,,b79ac436-aaee-430c-9b75-cbaeb2d77c24
Um usuário do Google,5,Muito bom,0,2020-02-05 21:43:33,,d7653294-f904-4da7-a3b4-aec0ecacc3fe
Um usuário do Google,4,000 ooo,0,2020-02-05 16:10:47,,1135f8be-7b62-44bb-bc2e-ec3b8ca5bf35
Um usuário do Google,2,"App em si es bom,mais não estou conseguindo gerenciar tudo ou seja,nao consigo mecher nele.Seria bom com as instrunções.Agradeço",0,2020-02-01 14:53:56,,61d1a19d-e944-4e99-ac5f-e1d543c64725
Um usuário do Google,2,"O App é bom, mas precisa ter um ícone de "" tarefa não feita"" se minha filha não escavou os dentes na sexta-feira a noite para dormir ela vai marcar se sábado à quinta que escovou e poderá marcar sexta da próxima semana, deveria ter um calendário com os dias pq assim conseguimos ""cobrar"" dos filhos que em alguns dias específicos eles não cumpriram as tarefas",0,2020-01-30 15:56:12,Obrigado pelas dicas. Lançamos hoje uma nova versão onde na área administrativa tem um botão de relatório onde e posivel ver as tarefas que foram feitas e quais não foram. Espero que ajude. Obrigado,4dbac446-3b8a-4ab9-8f82-56ddb852700d
Um usuário do Google,5,Amo!,0,2020-01-21 03:10:14,,8b2b2068-8a13-42dd-936d-a20d7ebf8837
Um usuário do Google,5,Legal Zo,0,2020-01-16 20:40:09,,d2a2997b-19cd-42f0-91bf-8e72f868ad97
Um usuário do Google,5,Muito bom!,0,2020-01-16 12:49:28,,3b2b8043-731a-49a0-8c62-75d4ee09e761
Um usuário do Google,5,Adoreeei,0,2020-01-16 11:31:34,,ae0a7c30-7987-4096-86e2-49b93f8d435a
Um usuário do Google,4,"Estou testando mais acho que é bom é bem legal juro instalem é muito bom obrigada por criar esse ""jogo"" gostei muito gostaria que podesse ter quadradinhos inscritos tipo , terça , sexta e embaixo oque vc tem que fazer no dia , mais muito bom ....",12,2020-01-09 23:23:49,Olá Luiza obrigado pela avaliação. Anotamos a sua sugestão e vamos trabalhar para melhorar a visualização das rotinas o mais breve possível. Se tiver mais alguma sugestão nos avise que estamos melhorando o app.,d99cb7e4-154a-4d1b-b988-21e0a0a21070
Um usuário do Google,4,"O app é muito bom, pq permite gerenciar a rotina de acordo com os alertas p/ cada tarefa. Seria ótimo se esse alerta pudesse ser vai enfático; se houvesse a função de duplicar dependente (facilitaria p/copiar a rotina inteira); e se pudéssemos fazer alteração em todos os dias da semana ao mesmo tempo, principalmente. P/excluir ou alterar os horários das tarefas tem que fazer uma a uma p/cada dia. Já que podemos criar novas tarefas p/todos os dias de uma vez, p/editar tmbm deveria ter essa opção.",70,2020-01-08 19:51:04,Olá M. E. obrigado pela avaliação. Anotamos a sua sugestão e fizemos um ajuste para permitir alterar as rotinas em conjunto confira na nova versão. Se tiver mais alguma sugestão nos avise que estamos melhorando o app assim que possível.,9ece903e-5581-4e53-a1a6-26f8af5e4298
Um usuário do Google,4,"Muito bom. Poderiam bloquear a opção do dependente "" mudar "" o dia e concluir tarefas que ainda serão do dia seguinte.",5,2019-12-20 01:19:49,Ótima sugestão Lilian! Iremos por na próxima versão.,b4653cdc-ce4e-4545-b955-78722d846df5
Um usuário do Google,5,Isto é muito muito muito divertido!Kkk 👩 não liguem para meu perfil ( Bento Nunes) importa que sou menina 👩,0,2019-12-17 14:47:02,Olá obrigado pela avaliação. Se tiver alguma sugestão de novas funcionalidades ou correção de bugs nos avise que estamos melhorando o app conforme vamos recebendo os feedbacks.,00299558-57ef-4898-b056-e1070b5d5d8f
Um usuário do Google,3,"Ainda estou analisando. Parece prático, funcional, pessoal e interativo, a interface é bem legal. Tenho uma dúvida: se eu baixar no celular do meu filho, tem como sincronizar com o meu para que eu possa acompanhar o progresso dele?",2,2019-12-14 09:28:22,Olá Josiane obrigado pela avaliação. Basta logar no celular dele com a mesma conta do seus celular que vai baixar as rotinas e pecs criados. Se tiver alguma sugestão de novas funcionalidades ou correção de bugs nos avise que estamos melhorando o app conforme vamos recebendo os feedbacks.,d1e57ed6-a113-43cb-885a-79c5b827a139
Um usuário do Google,5,Execelente ferramenta,0,2019-12-05 19:38:39,Olá Mayara obrigado pela avaliação. Se tiver alguma sugestão de novas funcionalidades ou correção de bugs nos avise que estamos melhorando o app conforme vamos recebendo os feedbacks.,d465412e-bb2b-412b-bf50-860771fc6664
Um usuário do Google,5,Minha filha amou...nossa rotina melhorou muito,0,2019-11-22 23:56:57,Olá Daiana obrigado pela avaliação. Se tiver alguma sugestão de novas funcionalidades ou correção de bugs nos avise que estamos melhorando o app conforme vamos recebendo os feedbacks.,e9ed1750-29b9-4370-95ed-8a811e752b20
Um usuário do Google,1,"O meu não está despertando, a gravação só fala quando eu abro a rotina que fiz, eu pensei que ele despertava sozinho para lembrar a criança",0,2019-11-20 03:06:08,Olá Isaque obrigado pela avaliação.  Consegue ir nas configurações e o botão Notificar Tarefas esta verde? O ícone irá ficar na cor verde quando esta ativo.,0ea0b500-98f0-48d1-875c-c90caf023400
Um usuário do Google,5,Prático pois substituí a utilização de cartões de rotina. Facilita muito.,1,2019-11-13 03:33:39,Olá Daniele obrigado pela avaliação. Se tiver alguma sugestão de novas funcionalidades ou correção de bugs nos avise que estamos melhorando o app conforme vamos recebendo os feedbacks.,d1d421a1-a460-4cda-a4cb-ce1a52a66d00
Um usuário do Google,5,Sou mãe de autista e é complicado para que ele saiba todas as rotinas necessárias sem minha interferência. Com o aplicativo terá mais autonomia.Obrigado,0,2019-11-12 19:06:23,Olá obrigado pela avaliação. Se tiver alguma sugestão de novas funcionalidades ou correção de bugs nos avise que estamos melhorando o app conforme vamos recebendo os feedbacks.,45dae0a1-f2bd-4f84-808b-c45f3c1b7e89
Um usuário do Google,5,Estou organizando os horários e está dando certo.,0,2019-11-07 01:14:47,Olá Luciane obrigado pela avaliação. Se tiver alguma sugestão de novas funcionalidades ou correção de bugs nos avise que estamos melhorando o app conforme vamos recebendo os feedbacks.,8185bb30-756b-4198-9546-f5ebd601cf6a
Um usuário do Google,5,Ótimo,0,2019-11-04 05:27:45,Olá Mona obrigado pela avaliação. Se tiver alguma sugestão de novas funcionalidades ou correção de bugs nos avise que estamos melhorando o app conforme vamos recebendo os feedbacks.,8bffb34a-5d0c-412d-91b9-0edfdfca55f8
Um usuário do Google,5,Otimo,0,2019-11-03 10:26:31,Olá Alice obrigado pela avaliação. Se tiver alguma sugestão de novas funcionalidades ou correção de bugs nos avise que estamos melhorando o app conforme vamos recebendo os feedbacks.,62757cc8-5527-458e-9c16-49e0b32d801f
Um usuário do Google,5,Muito bom. Recomendo!,0,2019-11-02 16:21:50,Olá Marilena obrigado pela avaliação. Se tiver alguma sugestão de novas funcionalidades ou correção de bugs nos avise que estamos melhorando o app conforme vamos recebendo os feedbacks.,58688890-e5a0-464e-861a-ae1760387f88
Um usuário do Google,5,Parece ótimo...estava procurando um desse faz tempo....,0,2019-11-02 09:36:23,Olá Eliane obrigado pela avaliação. Se tiver alguma sugestão de novas funcionalidades ou correção de bugs nos avise que estamos melhorando o app conforme vamos recebendo os feedbacks.,c16114bd-ff9b-406b-88be-6936d7950237
Um usuário do Google,5,Amei !!!,0,2019-11-01 03:19:21,Olá Liliann obrigado pela avaliação. Se tiver alguma sugestão de novas funcionalidades ou correção de bugs nos avise que estamos melhorando o app conforme vamos recebendo os feedbacks.,e1597b01-6864-480e-bffd-6cf497dd6a13
Um usuário do Google,5,"Ótimo app. Meu filho têm dois anos e dois meses de idade, é autista grau 1, está voltando a falar agora. O app me auxilia na comunicação com ele e também para ensina-lo a falar. Agradeço muito aos mentores deste instrumento que facilita nossas lutas diárias. Obrigada!!!",0,2019-10-26 00:56:39,"Olá Shirley obrigado pela avaliação. Fico muito feliz que estamos ajudando de alguma forma no desenvolvimento do seu filho. Carinho, paciência e rotina é a chave para o sucesso! Se tiver alguma sugestão de novas funcionalidades ou correção de bugs nos avise que estamos melhorando o app conforme vamos recebendo os feedbacks.",cf11ab45-d5b3-4932-9815-421860d6d099
Um usuário do Google,5,Amei!😘,0,2019-10-24 21:28:04,Olá Beatriz obrigado pela avaliação. Se tiver alguma sugestão de novas funcionalidades ou correção de bugs nos avise que estamos melhorando o app conforme vamos recebendo os feedbacks.,30e59885-c5f4-42e8-9dd3-3cb1bc676af8
Um usuário do Google,5,Boa,0,2019-10-24 17:03:19,Olá Samira obrigado pela avaliação. Se tiver alguma sugestão de novas funcionalidades ou correção de bugs nos avise que estamos melhorando o app conforme vamos recebendo os feedbacks.,358f7d4e-2e17-4f8b-b665-989433c20a17
Um usuário do Google,5,Otimo para minha filha autista...,0,2019-10-24 15:39:57,Olá Sdnei obrigado pela avaliação. Se tiver alguma sugestão de novas funcionalidades ou correção de bugs nos avise que estamos melhorando o app conforme vamos recebendo os feedbacks.,ba28f0e1-fce4-4966-aafb-76fd3f4203bb
Um usuário do Google,1,Nada divertido. Vago. Limitado,0,2019-10-22 23:53:18,Olá Fabiane obrigado pela avaliação. Se tiver alguma sugestão de novas funcionalidades ou correção de bugs nos avise que estamos melhorando o app conforme vamos recebendo os feedbacks.,fb2b4bfd-b875-497a-a661-55792f3e710f
Um usuário do Google,5,Amei. Meu neto vai atendendo as sugestões. Acrescentei várias tarefas e ele segue com alegria. Acrescentei... Hora de beijar a vovó. E tenho ganhado muitos beijos kkkk Amei este aplicativo. Até pra dormir... Banho... Ele está bem obediente. Todos os dias acrescento algo novo pra fazer. Ele gosta de ver logo de manhã o que tem para hoje. Eu o deixo escolher entre duas tarefas a que ele quer fazer. Tipo. Ver tv ou dançar e cantar. Amo este aplicativo Meu neto tem dois anos e meio. Não eh autista.,3,2019-10-19 13:13:13,Olá Nina obrigado pela avaliação. A rotina ajuda muito no desenvolvimento de todos fico feliz de ajudar. Se tiver alguma sugestão de novas funcionalidades ou correção de bugs nos avise que estamos melhorando o app conforme vamos recebendo os feedbacks.,140f610c-8d2f-4d8f-8f22-b6eff850be3d
Um usuário do Google,4,Acho que deveria ter mais opções,0,2019-10-19 06:28:08,"Olá Orlean tudo bem? Obrigado pela avaliação! As tarefas que são cadastradas por padrão são somente para facilitar o cadastro, mas elas podem ser removidas e/ou ter seus horários alterados. É possível criar suas próprias tarefas com a imagem que desejar. Basta entrar no acesso dos pais no menu ""Tarefas"".",76152a17-ca6a-4682-9bd8-2626d458af22
Um usuário do Google,2,"Gostaria que adicionassem rotinas como terapias, celular, casa da avó, no caso do meu filho que bem pequeno ir ao Cmei, brincar com o papai.",0,2019-10-16 17:24:10,"Olá Andreia tudo bem? Obrigado pela avaliação! As tarefas que são cadastradas por padrão são somente para facilitar o cadastro, mas elas podem ser removidas e/ou ter seus horários alterados. É possível criar suas próprias tarefas com a imagem que desejar. Basta entrar no acesso dos pais no menu ""Tarefas"".",c6388939-d165-4749-aa17-b61abe246637
Um usuário do Google,3,Caramba mas que ódio eu desinstalei aí eu baixei de novo porque eu não sei como trocar de hora porque eu tenho que tomar café 8 horas e escovar os dentes 8:15 da manhã Eu não posso eu tenho escola eu estudo de manhã eu não eu não gosto de atrasar escola eu nunca mais baixo esse aplicativo é muito ruim não consigo trocar de Hora De jeito nenhum pelo menos é assim todo dia,11,2019-10-15 21:00:40,"Olá Juliana tudo bem? Ao abrir o aplicativo tem um botão com cadeado para entrar na parte administrativa dos pais. No menu ""Gerenciar Rotinas"" selecione o dependente, selecione a rotina, vai aparecer a lista de tarefas desta rotina. Para remover a rotina toque no ícone da lixeira e para editar o horário no ícone de lapis. Obrigado.",756b6c93-b342-482f-9132-7bcfd73f8cdb
Um usuário do Google,4,Muito bom,0,2019-10-15 13:33:05,Olá Diogo obrigado pela avaliação. Se tiver alguma sugestão de novas funcionalidades ou correção de bugs nos avise que estamos melhorando o app conforme vamos recebendo os feedbacks.,8933266b-124a-4537-b2d6-6c3febb31117
Um usuário do Google,5,Muito fácil para usar. Amei!,0,2019-10-13 12:20:51,Olá Manoela obrigado pela avaliação. Se tiver alguma sugestão de novas funcionalidades ou correção de bugs nos avise que estamos melhorando o app conforme vamos recebendo os feedbacks.,67d11e64-d944-4d62-a4aa-fbdd8f7644f2
Um usuário do Google,5,"Muito útil. Está ajudando a organizar as atividades com meu filhinho autista. Como melhoria gostaria de poder compartilhar a rotina dele em outros celulares para que eu e o pai pudéssemos usar o mesmo conteúdo e dados dele. Como ele é pequeno, não tem celular.",2,2019-10-11 23:08:31,Olá Alessandra obrigado pela avaliação. Se fizer o login usando o mesmo email ele ira baixar as rotinas em outro celular. Se tiver alguma sugestão de novas funcionalidades ou correção de bugs nos avise que estamos melhorando o app conforme vamos recebendo os feedbacks.,2f60864b-24cc-4cb0-81d3-8452b72f17ea
Um usuário do Google,5,Meu filho esta gostando😊,0,2019-10-11 21:01:39,Olá Viviane obrigado pela avaliação. Se tiver alguma sugestão de novas funcionalidades ou correção de bugs nos avise que estamos melhorando o app conforme vamos recebendo os feedbacks.,fd3314aa-4617-46d3-a64e-b34461241efb
Um usuário do Google,4,"Sou avó, abri o aplicativo, gostei muito, ele tem um quadro na parede c todas essas atividades, e como estamos evitando que ele fique c o celular( o que ele mais gosta), no momento vou desinstalar, mas parabenizo a atitude dos criadores, muito obrigada.",0,2019-10-11 13:19:51,Olá Maria obrigado pela avaliação. Se tiver alguma sugestão de novas funcionalidades ou correção de bugs nos avise que estamos melhorando o app conforme vamos recebendo os feedbacks.,77a0f5e9-65df-4ed6-a27c-7eb9f21edd33
Um usuário do Google,4,"Estou gostando, só acho que deveria ter um calendário para marcar atividades, como passeio escolar, reunião esses tipo de coisas",11,2019-10-10 19:59:13,Olá Aline obrigado pela avaliação. Já anotamos a sua sugestão e vamos ajustar o app assim que possível. Se tiver mais alguma sugestão de novas funcionalidades ou correção de bugs nos avise que estamos melhorando o app conforme vamos recebendo os feedbacks.,a148efc9-2c2c-455e-a989-b898d2156d8d
Um usuário do Google,5,Excelente! Super intuitivo e visual. Ferramenta muito boa,1,2019-10-10 09:18:35,Muito obrigado pelo feedback positivo! Ficamos felizes em saber que você achou o aplicativo intuitivo e visualmente agradável. Continuaremos trabalhando para proporcionar uma experiência ainda melhor aos nossos usuários. Aproveite ao máximo a ferramenta!,b90d2b38-46a8-4cd0-aee6-fe9f069b6276
Um usuário do Google,5,Muito bom. Obrigado.,0,2019-10-10 06:48:13,Olá Paulo obrigado pela avaliação. Se tiver alguma sugestão de novas funcionalidades ou correção de bugs nos avise que estamos melhorando o app conforme vamos recebendo os feedbacks.,7f5feb0c-8723-4ced-b2a5-2f0b2664c25f
Um usuário do Google,5,Muito legal Ele ensina contas E as rotinas,0,2019-10-09 20:39:38,Olá Matheus obrigado pela avaliação. Se tiver alguma sugestão de novas funcionalidades ou correção de bugs nos avise que estamos melhorando o app conforme vamos recebendo os feedbacks.,aa95acec-f3e5-45fa-8def-6b7e39782391
Um usuário do Google,4,"Muito Bom. Montei a rotina Mas agora quando clico na foto aparece a rotina Mas não dá a opção de editar. Quando abre o App, clico na foto e só me dá a opção de ver a rotina. Não consigo retirar ou colocar tarefas da rotina. Aguardo retorno pois achei a ideia do App muito boa.",1,2019-10-09 14:40:19,Olá Giovana quando abrir o app tem no canto inferior direito um botão com um cadeado. Respondendo a questão irá liberar a área dos pais para edição das tarefas. Att.,7e083ea4-2019-4500-8958-5afd1e339310
Um usuário do Google,5,"Ótimo, prático de usar e os desenhos descrevem bem as atividades. Um sugestão: mudem o desenho diferenciando o ALMOÇO do JANTAR. Estou tendo muita dificuldade c meu filho então acho que seria interessante essa mudança.",1,2019-10-09 00:35:20,Olá Manoela obrigado pela avaliação. Vamos ajustar assim que possível. Se tiver alguma sugestão de novas funcionalidades ou correção de bugs nos avise que estamos melhorando o app conforme vamos recebendo os feedbacks.,18bd20d3-3bc2-45da-a54f-341fa16cb0ed
Um usuário do Google,4,È legal,0,2019-10-08 20:48:08,,26aadb41-d367-4ea6-883b-15b3568f8ccb
Um usuário do Google,5,Otimo,0,2019-10-08 20:35:56,,da9dabca-8bfa-4bb8-99ab-2a18c2517105
Um usuário do Google,5,Muito bom!,0,2019-10-08 03:04:10,,56b9afd5-03bc-4dbe-9e47-b64c94a3e906
Um usuário do Google,4,"Estou mexendo pra entender a ideia e depois passar pro meu filho, mas achei bem interessante",1,2019-10-07 16:32:13,,e8430ded-f13f-4917-8cf4-1f0d98dc64a4
Um usuário do Google,4,Existe uma forma de cadastrar as sessões de terapia? Isso também faz parte da rotina diária.,0,2019-10-07 15:42:45,"Olá Elvil tudo bem?  Ao abrir o aplicativo tem um botão com cadeado para entrar na parte administrativa dos pais.É possível criar suas próprias tarefas com a imagem que desejar. Basta entrar no acesso dos pais no menu ""Tarefas"" . Lá tem um botão com sinal de  ""+"" tocando nele você pode cadastrar quantas tarefas forem necessárias.",8a867223-e037-4967-b859-99f9be1ae525
Um usuário do Google,5,Estou testando mas e uma ótima idéia.,0,2019-10-07 15:22:07,,18cbf2c1-8433-44fa-a0a3-48a9be4fe7e1
Um usuário do Google,3,"Faltam mais opções de atividades, exemplo ir às terapias, já que é para crianças com tea",0,2019-10-07 10:52:17,"Bom dia Agna, obrigado pelo avaliação! As tarefas que são cadastradas por padrão são somente para facilitar o cadastro, mas elas podem ser removidas e/ou ter seus horários alterados. Também é possível criar suas próprias tarefas com a imagem que desejar. Basta acessar a área de pais (admin).",b6a25ce8-5f63-4cc2-8200-6e0cadb82d61
Um usuário do Google,5,Excelente!,0,2019-10-07 10:09:21,,d1874c48-252a-4a4f-bb3b-24bf6f0b0568
Um usuário do Google,5,Gente que maravilha 👏👏,0,2019-10-07 05:28:55,,c83d9e1a-9ec8-4dfc-b471-8f33169e566d
Um usuário do Google,1,Não estou conseguindo baixar este aplicativo 😥,0,2019-10-06 18:25:39,Boa noite Vana. Qual problema está ocorrendo? Tem alguma mensagem ou print do erro para nos enviar?,6dcbb6dd-1241-4d56-bdf0-e84537aeafa2
Um usuário do Google,5,Ótimo app,0,2019-10-06 02:56:23,,8e43fc03-9b8a-4afb-9558-c24704fada44
Um usuário do Google,5,Excelente!!,0,2019-10-05 15:07:40,,0884dfc4-f819-41ff-a9d1-ed503cc81ebb
Um usuário do Google,5,Muito bom,0,2019-10-05 14:43:33,,b8c25d13-d83e-454b-b501-af62f00f742e
Um usuário do Google,5,Ótima,0,2019-10-05 11:37:09,,3380157b-2b91-43b7-bc8e-c5d5a5d1f445
Um usuário do Google,5,Ótimo aplicativo,0,2019-10-05 10:49:06,,547fde3e-9970-4e87-9c57-4fc53b393791
Um usuário do Google,1,Não consigo entrar na App. Dá me erro. Falha na chamada do serviço. O que poderei fazer?,0,2019-10-05 10:07:53,"Boa noite Ana,

Em que momento está apresentando essa mensagem?
Poderia nos enviar um print com a mensagem para que possamos analisar, por favor?",dd73033a-5892-4dfe-a002-e448eabfca84
Um usuário do Google,5,Muito massa.,0,2019-10-05 02:50:15,,b6d1e22d-1ad3-4a07-a12c-142361d635af
Um usuário do Google,5,"Mto bom , experimentei hoje e o foi Top - Coimbra Portugal",0,2019-10-04 21:39:44,,6fc5a35a-bb17-4aa0-8ac2-413f7b222dd0
Um usuário do Google,5,Amei o melhor!,0,2019-10-04 20:17:53,,86360f00-c09d-4d73-ba90-417e0dc4e584
Um usuário do Google,5,"Excelente! Minha sugestão é que adicionem o ""ir para terapia"" ou "" ir ao fonoaudiólogo"" etc...",1,2019-10-04 16:26:07,"Boa noite Dra. Lais, obrigado pelo avaliação! As tarefas que são cadastradas por padrão são somente para facilitar o cadastro, mas elas podem ser removidas e/ou ter seus horários alterados. Também é possível criar suas próprias tarefas com a imagem que desejar.",096aad1d-e5c6-4497-9d14-9c8d6a016748
Um usuário do Google,5,"Baixei no meu celular para ver como era e se de era útil para meu filho, e com certeza é muito muito prático. Já vou baixar no celular dele e organizar todas as tarefas dele, perfeito. Obrigada por fazer esse app simples mais tão útil",15,2019-10-04 16:02:41,"Ficamos felizes em saber que você achou o aplicativo útil e prático para seu filho! Agradecemos seu feedback positivo e esperamos que continue aproveitando as funcionalidades do app. Se tiver sugestões ou dúvidas, estamos à disposição para ajudar. Obrigado por escolher nosso aplicativo!",4173c3e0-8001-4367-85a3-a48520de6d5b
Um usuário do Google,5,Muito útil,0,2019-10-04 14:56:51,,e7e25289-fe2a-43e2-ba68-edf946e61405
Um usuário do Google,5,"Só tem travado às vezes mais fora isso, maravilhoso!",1,2019-10-04 14:49:57,,f59affd3-0c2a-45e2-822c-8c032be9bbc6
Um usuário do Google,3,"Difícil manejo por isso vou desinstalar, mas tem muito potencial.",1,2019-10-04 09:59:55,,57527af4-4370-41fa-9862-72561d284fa3
Um usuário do Google,5,Muito bom.,0,2019-10-04 05:39:21,,de98415a-c799-4419-9a2d-46e255eb76c8
Um usuário do Google,4,E bem infornatovo gostei meu filho e autista e ele gostou.,0,2019-10-04 02:10:12,,15b6f98e-9432-46f1-b5fd-7d8a81815a65
Um usuário do Google,3,"Gostei da idéia do App, mas senti falta de poder cadastrar outas atividades, por exemplo, equoterapia, psicólogo etc.",5,2019-10-03 23:53:14,"Boa noite Sergio. É possível sim cadastrar suas próprias tarefas e adicionar a imagem que desejar. Basta entrar no acesso dos pais no menu ""Tarefas"". As tarefas que são cadastradas por padrão são somente para auxiliar no cadastro.",3c9f8624-9484-45c9-b28e-9fb3c4aedfea
Um usuário do Google,5,"Comecei a usar faz pouco tempo, nas estou gostando muito!!!!",0,2019-10-03 23:03:48,,256b4887-e6ae-4d57-9066-cb20db1f21c2
Um usuário do Google,5,Mto bom mesmo!,0,2019-10-03 22:37:54,,7a675e36-490a-4533-b3da-5aa394f688c7
Um usuário do Google,5,parabéns muito legal essa idéia!!! Vale a pena baixar,1,2019-10-03 22:33:27,,6d8f1c1d-d8fc-44c8-98b9-8d4ccdd3bcff
Um usuário do Google,5,Muito bom,0,2019-10-03 22:16:44,,08b7aa31-4d66-4df9-9d36-daa7329104a5
Um usuário do Google,4,Está sendo muito aproveitoso.,0,2019-10-03 19:25:50,,95d26296-1312-4d22-ba31-e5963da72a62
Um usuário do Google,5,Super indico e recomendo,1,2019-10-03 18:20:00,,1129ffbe-1650-44a9-a07e-6c9039c64852
Um usuário do Google,5,Tenho um filho autista esse aplicativo é maravilhoso,0,2019-10-03 15:42:59,,4d88f6ec-73c2-4b32-9046-c08def5314be
Um usuário do Google,5,Maravilhoso! Ajuda muito na rotina,0,2019-10-03 14:45:09,,42bb130e-c999-4470-81c1-1b24b97df026
Um usuário do Google,5,"Adorei o app. Muito obrigada por compartilhar essa ideia maravilhosa que vcs tiveram. Vou colocar aqui algumas observações e sugestões. - Ao entrar no app, o título do ícone para adição de dependente está escrito de forma errada ""depentende"". - Após selecionar o sexo masculino, aparece o símbolo do sexo feminino no perfil do dependente. - sugestão de atividades na rotina: ✓ Levar o cachorro para fazer as necessidades. ✓ Ajudar a limpar a casa ✓Ler um livro ✓Jogar vídeo game ✓Tomar o remédio",3,2019-10-03 14:09:49,"Olá Flavia,

Obrigado pela avaliação!
Vamos analisar os erros.

Sobre as atividades, no aplicativo você pode cadastrar suas próprias atividades com a imagem que desejar. As tarefas que são cadastradas por padrão são rotineiras e é somente para facilitar o cadastro, porém elas podem ser removidas e/ou ter seus horários alterados.

Obrigado!",446e308c-6174-4f4c-9100-ed705d823bf9
Um usuário do Google,5,Ótimo,0,2019-10-03 12:50:19,,00e6e94b-a639-45c6-bb37-59be8ce7c0b0
Um usuário do Google,5,Estamos adorando usar o app!,0,2019-10-03 11:51:45,,b870ec32-316e-4548-b52e-cb49b3dfbba5
Um usuário do Google,5,Ajuda muito,0,2019-10-03 10:36:23,,5eeeb37e-7532-41a1-a12d-ca30a74d4ee7
Um usuário do Google,4,ótimo,0,2019-10-03 09:52:36,,7292add8-f796-4c65-9d3a-2f80595a7cb2
Um usuário do Google,5,excelente,0,2019-10-03 05:44:39,,99843853-6687-41f8-9b7f-55dea58b3084
Um usuário do Google,5,"Muito bom, bem organizado amei 😍",1,2019-10-03 03:38:34,,c25943ca-ccb1-4bc9-8ac5-2de17ce25ecd
Um usuário do Google,5,Fantástico,0,2019-10-03 02:21:24,,2b5465fa-75ff-487a-9ec9-281905e62594
Um usuário do Google,5,App maravilhoso! Superou minhas expectativas.,0,2019-10-02 12:42:25,,7b44fde2-3dec-4bec-978e-5893306558e0
